rule_a,group_a,rule_b,group_b,family_a,family_b,relation,shared_fields,same_decision_family,independent_support_from_source_membership,reason
NW-007,E,WVWEB-002,C,mobile_touch,app_surface,shared_input_distinct_claim,app.web_data.navigator_layer.user_agent,False,False,field overlap does not prove either equivalent predicates or statistical independence
NW-007,E,WVWEB-004,E,mobile_touch,app_surface,shared_input_distinct_claim,app.web_data.navigator_layer.user_agent,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,OFFDER-DEVCONFIG-001,O_u,featureapp_bridge,debug_cleartext,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,OFFDER-GPU-001,O_u,featureapp_bridge,native_app_gpu_family,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,OFFDER-NET-001,O_u,featureapp_bridge,network_context,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,OFFDER-OS-001,O_u,featureapp_bridge,app_os,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,OFFDER-OS-002,O_u,featureapp_bridge,host_os,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,OFFDER-PACKAGE-001,C,featureapp_bridge,deployment_identity,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,OFFDER-TOUCH-001,O_u,featureapp_bridge,mobile_touch,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,OFFDER-UA-001,O_u,featureapp_bridge,app_surface,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,OFFDER-UA-002,O_u,featureapp_bridge,host_ua,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-COLOR-APP,H,featureapp_bridge,P3-COLOR-APP,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-COLOR-BROWSER,H,featureapp_bridge,P3-COLOR-BROWSER,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-GPU-COPY,C,featureapp_bridge,native_app_gpu_family,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-MEM-AVAILABLE,H,featureapp_bridge,P3-MEM-AVAILABLE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-PROVIDER-PARSE,C,featureapp_bridge,P3-PROVIDER-PARSE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-SCREEN-APP,E,featureapp_bridge,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-SCREEN-BROWSER,E,featureapp_bridge,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-SENSOR-ACCELEROMETER,H,featureapp_bridge,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-SENSOR-GRAVITY_SENSOR,H,featureapp_bridge,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-SENSOR-GYROSCOPE,H,featureapp_bridge,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-SENSOR-LIGHT_SENSOR,H,featureapp_bridge,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-SENSOR-MAGNETIC_FIELD,H,featureapp_bridge,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-SENSOR-NAME_COUNT,C,featureapp_bridge,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-SENSOR-PRESSURE_SENSOR,H,featureapp_bridge,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-SENSOR-PROXIMITY_SENSOR,H,featureapp_bridge,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-SENSOR-ROTATION_VECTOR,H,featureapp_bridge,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-SENSOR-STEP_COUNTER,H,featureapp_bridge,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-SENSOR-STEP_DETECTOR,H,featureapp_bridge,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-SENSOR-TYPE-COUNT,C,featureapp_bridge,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-SENSOR-TYPE-ORDER,C,featureapp_bridge,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-SENSOR-VENDOR_COUNT,C,featureapp_bridge,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-UA-DEFAULT,E,featureapp_bridge,host_ua,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-UA-REDUCED-BROWSER,H,featureapp_bridge,P3-UA-REDUCED-BROWSER,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-UA-SETTINGS,E,featureapp_bridge,host_ua,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-X-CORES,E,featureapp_bridge,P3-X-CORES,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-X-DPR,E,featureapp_bridge,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-X-LANGUAGE,E,featureapp_bridge,P3-X-LANGUAGE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-X-SCREEN-SIZE,E,featureapp_bridge,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-X-TIMEZONE-OFFSET,E,featureapp_bridge,P3-X-TIMEZONE-OFFSET,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,P3-X-TOUCH,E,featureapp_bridge,P3-X-TOUCH,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,PHYS-005,E,featureapp_bridge,PHYS-005,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,PHYS-006,E,featureapp_bridge,PHYS-006,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,SCENE-001,E,featureapp_bridge,SCENE-001,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,TOL-001,C,featureapp_bridge,debug_cleartext,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,WVWEB-002,C,featureapp_bridge,app_surface,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-BRIDGE-001,O_u,WVWEB-004,E,featureapp_bridge,app_surface,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-DEVCONFIG-001,O_u,OFFDER-GPU-001,O_u,debug_cleartext,native_app_gpu_family,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-DEVCONFIG-001,O_u,OFFDER-NET-001,O_u,debug_cleartext,network_context,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-DEVCONFIG-001,O_u,OFFDER-OS-001,O_u,debug_cleartext,app_os,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-DEVCONFIG-001,O_u,OFFDER-OS-002,O_u,debug_cleartext,host_os,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-DEVCONFIG-001,O_u,OFFDER-PACKAGE-001,C,debug_cleartext,deployment_identity,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-DEVCONFIG-001,O_u,OFFDER-TOUCH-001,O_u,debug_cleartext,mobile_touch,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-DEVCONFIG-001,O_u,OFFDER-UA-001,O_u,debug_cleartext,app_surface,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-DEVCONFIG-001,O_u,OFFDER-UA-002,O_u,debug_cleartext,host_ua,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-DEVCONFIG-001,O_u,P3-COLOR-APP,H,debug_cleartext,P3-COLOR-APP,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-DEVCONFIG-001,O_u,P3-COLOR-BROWSER,H,debug_cleartext,P3-COLOR-BROWSER,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-DEVCONFIG-001,O_u,P3-GPU-COPY,C,debug_cleartext,native_app_gpu_family,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-DEVCONFIG-001,O_u,P3-MEM-AVAILABLE,H,debug_cleartext,P3-MEM-AVAILABLE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-DEVCONFIG-001,O_u,P3-PROVIDER-PARSE,C,debug_cleartext,P3-PROVIDER-PARSE,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-DEVCONFIG-001,O_u,P3-SCREEN-APP,E,debug_cleartext,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-DEVCONFIG-001,O_u,P3-SCREEN-BROWSER,E,debug_cleartext,screen_geometry,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
OFFDER-DEVCONFIG-001,O_u,P3-SENSOR-ACCELEROMETER,H,debug_cleartext,sensor_structure,no_declared_input_overlap,,False,False,field overlap does not prove either equivalent predicates or statistical independence
